Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID
25164,,Spot,1,Image 1,161,1002073228,2150321
25636,,Spot,1,Image 1,161,1001805637,2150337
27048,,Spot,1,Image 1,161,1002003494,2150423
24296,,Spot,1,Image 1,161,1001226103,2150830
37864,,Spot,1,Image 1,161,1001108915,2151388
38392,,Spot,1,Image 1,161,1001793721,2151416
37036,,Spot,1,Image 1,161,1001108958,2151463
36832,,Spot,1,Image 1,161,1001947001,2151468
28156,,Spot,1,Image 1,161,1002029912,2151507
30092,,Spot,1,Image 1,161,1002023531,2151510
35592,,Spot,1,Image 1,161,1001109104,2151566
30156,,Spot,1,Image 1,161,1002004635,2151569
30240,,Spot,1,Image 1,161,1002106532,2151628
30744,,Spot,1,Image 1,161,1002049256,2151724
25272,,Spot,1,Image 1,161,1001130700,2151822
19324,,Spot,1,Image 1,161,,2151824
31888,,Spot,1,Image 1,161,1001921904,2151831
28528,,Spot,1,Image 1,161,1001582822,2151833
24528,,Spot,1,Image 1,161,,2151849
31392,,Spot,1,Image 1,161,1001953680,2151857
30588,,Spot,1,Image 1,161,1001282372,2151943
31480,,Spot,1,Image 1,161,1001109538,2151979
32496,,Spot,1,Image 1,161,1001165762,2151991
36800,,Spot,1,Image 1,161,1001973010,2152032
22968,,Spot,1,Image 1,161,,2152034
21384,,Spot,1,Image 1,161,,2152063
31236,,Spot,1,Image 1,161,1001111580,2153704
30148,,Spot,1,Image 1,161,1002032498,2154196
30656,,Spot,1,Image 1,161,1001700976,2154412
29588,,Spot,1,Image 1,161,1001943477,2154416
30476,,Spot,1,Image 1,161,1001209582,2154617
24944,,Spot,1,Image 1,161,1001988590,2154838
31100,,Spot,1,Image 1,161,1001495082,2154901
30552,,Spot,1,Image 1,161,1001943919,2154913
39204,,Spot,1,Image 1,161,1001681960,2154964
30696,,Spot,1,Image 1,161,1002052405,2155046
33848,,Spot,1,Image 1,161,1002003138,2155204
53492,,Spot,1,Image 1,161,1001752668,2155220
51184,,Spot,1,Image 1,161,1001702303,2155777
32960,,Spot,1,Image 1,161,1001836631,2155810
38612,,Spot,1,Image 1,161,1002072228,2155876
33868,,Spot,1,Image 1,161,1001804646,2155883
31252,,Spot,1,Image 1,161,1002085091,2155915
40084,,Spot,1,Image 1,161,1001113935,2155921
33776,,Spot,1,Image 1,161,1001142234,2155922
38128,,Spot,1,Image 1,161,1001625632,2155942
33484,,Spot,1,Image 1,161,1001593319,2155945
31232,,Spot,1,Image 1,161,1002066001,2155946
38044,,Spot,1,Image 1,161,1001830620,2155971
29540,,Spot,1,Image 1,161,1002040551,2155996
30892,,Spot,1,Image 1,161,1001534688,2156026
35184,,Spot,1,Image 1,161,1001728974,2156031
37588,,Spot,1,Image 1,161,1001114212,2156041
34088,,Spot,1,Image 1,161,1002117415,2156064
35656,,Spot,1,Image 1,161,1002027922,2156075
33012,,Spot,1,Image 1,161,1001868573,2156089
34708,,Spot,1,Image 1,161,1001114996,2156098
37148,,Spot,1,Image 1,161,1001405525,2156140
36920,,Spot,1,Image 1,161,1001932504,2156149
36072,,Spot,1,Image 1,161,1001114259,2156159
39576,,Spot,1,Image 1,161,1001306967,2156163
33384,,Spot,1,Image 1,161,1001483735,2156167
38808,,Spot,1,Image 1,161,1001619476,2156182
31032,,Spot,1,Image 1,161,1001938819,2156184
35748,,Spot,1,Image 1,161,1001696188,2156188
62324,,Spot,1,Image 1,161,1001811402,2156191
28336,,Spot,1,Image 1,161,1002009330,2156602
44376,,Spot,1,Image 1,161,1001926584,2156675
39904,,Spot,1,Image 1,161,1001114859,2156718
37932,,Spot,1,Image 1,161,1001419573,2156725
53456,,Spot,1,Image 1,161,1001735158,2156735
43444,,Spot,1,Image 1,161,1001114914,2156765
41008,,Spot,1,Image 1,161,1001779653,2156771
45884,,Spot,1,Image 1,161,1001920270,2156774
54696,,Spot,1,Image 1,161,1001114932,2156781
36276,,Spot,1,Image 1,161,1001128992,2156804
38992,,Spot,1,Image 1,161,1001926727,2156808
33808,,Spot,1,Image 1,161,1001984034,2156824
43268,,Spot,1,Image 1,161,1001786169,2156825
32380,,Spot,1,Image 1,161,1002098783,2156833
25216,,Spot,1,Image 1,162,1002073228,2156902
28348,,Spot,1,Image 1,162,1001805637,2156915
26312,,Spot,1,Image 1,162,1002003494,2157009
25676,,Spot,1,Image 1,162,1001226103,2157424
39968,,Spot,1,Image 1,162,1001108915,2157958
38688,,Spot,1,Image 1,162,1001793721,2157990
36324,,Spot,1,Image 1,162,1001108958,2158029
30624,,Spot,1,Image 1,162,1001947001,2158040
26028,,Spot,1,Image 1,162,1002029912,2158073
30688,,Spot,1,Image 1,162,1002023531,2158082
30344,,Spot,1,Image 1,162,1001109104,2158133
26884,,Spot,1,Image 1,162,1002004635,2158137
30876,,Spot,1,Image 1,162,1002106532,2158191
28436,,Spot,1,Image 1,162,1002049256,2158295
23268,,Spot,1,Image 1,162,,2158391
21656,,Spot,1,Image 1,162,1001130700,2158392
29456,,Spot,1,Image 1,162,1001921904,2158402
31972,,Spot,1,Image 1,162,1001582822,2158407
23492,,Spot,1,Image 1,162,,2158420
32096,,Spot,1,Image 1,162,1001953680,2158428
28576,,Spot,1,Image 1,162,1001282372,2158519
27480,,Spot,1,Image 1,162,1001109538,2158560
30000,,Spot,1,Image 1,162,1001165762,2158567
22920,,Spot,1,Image 1,162,,2158610
38852,,Spot,1,Image 1,162,1001973010,2158613
22764,,Spot,1,Image 1,162,,2158621
23876,,Spot,1,Image 1,162,,2158646
23360,,Spot,1,Image 1,162,,2158662
32544,,Spot,1,Image 1,162,1001111580,2160197
31352,,Spot,1,Image 1,162,1002032498,2160663
26976,,Spot,1,Image 1,162,1001943477,2160861
29840,,Spot,1,Image 1,162,1001700976,2160862
31180,,Spot,1,Image 1,162,1001209582,2161047
29404,,Spot,1,Image 1,162,1001498439,2161121
28216,,Spot,1,Image 1,162,1001988590,2161242
28704,,Spot,1,Image 1,162,1001495082,2161305
30348,,Spot,1,Image 1,162,1001943919,2161317
36356,,Spot,1,Image 1,162,1001681960,2161363
25404,,Spot,1,Image 1,162,1002052405,2161449
32312,,Spot,1,Image 1,162,1002071600,2161605
37904,,Spot,1,Image 1,162,1002003138,2161611
56304,,Spot,1,Image 1,162,1001752668,2161632
48184,,Spot,1,Image 1,162,1001702303,2162152
33636,,Spot,1,Image 1,162,1001836631,2162194
35028,,Spot,1,Image 1,162,1001804646,2162244
34512,,Spot,1,Image 1,162,1002072228,2162249
32984,,Spot,1,Image 1,162,1002085091,2162276
44748,,Spot,1,Image 1,162,1001113935,2162289
30080,,Spot,1,Image 1,162,1001142234,2162290
35324,,Spot,1,Image 1,162,1001625632,2162305
29432,,Spot,1,Image 1,162,1002066001,2162308
39568,,Spot,1,Image 1,162,1001830620,2162333
30148,,Spot,1,Image 1,162,1002040551,2162354
27820,,Spot,1,Image 1,162,1001534688,2162380
36708,,Spot,1,Image 1,162,1001728974,2162384
40188,,Spot,1,Image 1,162,1001114212,2162394
31624,,Spot,1,Image 1,162,1002117415,2162416
36620,,Spot,1,Image 1,162,1002027922,2162422
32052,,Spot,1,Image 1,162,1001868573,2162436
41772,,Spot,1,Image 1,162,1001114996,2162446
35228,,Spot,1,Image 1,162,1001932504,2162493
33344,,Spot,1,Image 1,162,1001483735,2162503
36336,,Spot,1,Image 1,162,1001114259,2162508
33680,,Spot,1,Image 1,162,1001306967,2162512
35956,,Spot,1,Image 1,162,1001938819,2162518
33264,,Spot,1,Image 1,162,1001619476,2162527
50088,,Spot,1,Image 1,162,1001811402,2162529
40116,,Spot,1,Image 1,162,1001696188,2162530
26808,,Spot,1,Image 1,162,1002009330,2162901
45296,,Spot,1,Image 1,162,1001926584,2162967
42664,,Spot,1,Image 1,162,1001114859,2163006
41216,,Spot,1,Image 1,162,1001419573,2163012
51728,,Spot,1,Image 1,162,1001735158,2163022
43956,,Spot,1,Image 1,162,1001114914,2163052
41756,,Spot,1,Image 1,162,1001779653,2163057
37464,,Spot,1,Image 1,162,1001920270,2163061
63748,,Spot,1,Image 1,162,1001114932,2163069
35984,,Spot,1,Image 1,162,1001128992,2163095
38204,,Spot,1,Image 1,162,1001926727,2163102
35716,,Spot,1,Image 1,162,1001984034,2163123
36980,,Spot,1,Image 1,162,1001786169,2163124
35708,,Spot,1,Image 1,162,1001792599,2163126
33312,,Spot,1,Image 1,162,1002098783,2163132
25052,,Spot,1,Image 1,163,1002073228,2163215
26968,,Spot,1,Image 1,163,1001805637,2163226
25512,,Spot,1,Image 1,163,1002003494,2163313
27196,,Spot,1,Image 1,163,1001226103,2163731
33356,,Spot,1,Image 1,163,1001108915,2164287
29116,,Spot,1,Image 1,163,1001793721,2164315
30132,,Spot,1,Image 1,163,1001108958,2164346
31376,,Spot,1,Image 1,163,1001947001,2164362
27344,,Spot,1,Image 1,163,1002029912,2164397
29916,,Spot,1,Image 1,163,1002023531,2164402
30044,,Spot,1,Image 1,163,1001109104,2164459
29520,,Spot,1,Image 1,163,1002004635,2164474
31224,,Spot,1,Image 1,163,1002106532,2164513
27492,,Spot,1,Image 1,163,1002049256,2164626
21816,,Spot,1,Image 1,163,1001130700,2164721
22840,,Spot,1,Image 1,163,,2164725
28820,,Spot,1,Image 1,163,1001921904,2164730
32892,,Spot,1,Image 1,163,1001582822,2164735
24276,,Spot,1,Image 1,163,,2164750
30028,,Spot,1,Image 1,163,1001953680,2164761
30044,,Spot,1,Image 1,163,1001282372,2164843
29632,,Spot,1,Image 1,163,1001109538,2164873
32764,,Spot,1,Image 1,163,1001165762,2164887
21320,,Spot,1,Image 1,163,,2164927
36156,,Spot,1,Image 1,163,1001973010,2164944
21908,,Spot,1,Image 1,163,,2164957
23040,,Spot,1,Image 1,163,,2164980
32288,,Spot,1,Image 1,163,1001111580,2166623
32636,,Spot,1,Image 1,163,1002032498,2167111
29980,,Spot,1,Image 1,163,1001700976,2167308
28100,,Spot,1,Image 1,163,1001209582,2167501
28672,,Spot,1,Image 1,163,1001988590,2167721
31340,,Spot,1,Image 1,163,1001495082,2167788
29000,,Spot,1,Image 1,163,1001943919,2167801
38704,,Spot,1,Image 1,163,1001681960,2167844
29284,,Spot,1,Image 1,163,1002052405,2167917
25900,,Spot,1,Image 1,163,1002071600,2168073
33928,,Spot,1,Image 1,163,1002003138,2168078
53776,,Spot,1,Image 1,163,1001752668,2168098
51688,,Spot,1,Image 1,163,1001702303,2168638
33680,,Spot,1,Image 1,163,1001836631,2168676
34280,,Spot,1,Image 1,163,1001804646,2168738
37192,,Spot,1,Image 1,163,1002072228,2168741
30364,,Spot,1,Image 1,163,1002085091,2168773
40224,,Spot,1,Image 1,163,1001113935,2168777
30276,,Spot,1,Image 1,163,1001142234,2168784
35436,,Spot,1,Image 1,163,1001625632,2168798
32436,,Spot,1,Image 1,163,1001593319,2168801
31680,,Spot,1,Image 1,163,1002066001,2168808
36764,,Spot,1,Image 1,163,1001830620,2168833
28988,,Spot,1,Image 1,163,1002040551,2168847
29564,,Spot,1,Image 1,163,1001534688,2168879
33732,,Spot,1,Image 1,163,1001728974,2168883
31184,,Spot,1,Image 1,163,1001306921,2168885
37180,,Spot,1,Image 1,163,1001114212,2168890
34576,,Spot,1,Image 1,163,1002117415,2168914
36364,,Spot,1,Image 1,163,1002027922,2168919
31692,,Spot,1,Image 1,163,1001868573,2168942
41596,,Spot,1,Image 1,163,1001114996,2168949
39188,,Spot,1,Image 1,163,1001932504,2168985
32404,,Spot,1,Image 1,163,1001405525,2168990
37336,,Spot,1,Image 1,163,1001483735,2168995
32612,,Spot,1,Image 1,163,1001114259,2169004
34292,,Spot,1,Image 1,163,1001306967,2169005
32176,,Spot,1,Image 1,163,1001938819,2169009
36044,,Spot,1,Image 1,163,1001619476,2169014
46052,,Spot,1,Image 1,163,1001811402,2169023
37928,,Spot,1,Image 1,163,1001696188,2169025
29088,,Spot,1,Image 1,163,1002009330,2169399
41660,,Spot,1,Image 1,163,1001926584,2169469
38872,,Spot,1,Image 1,163,1001114859,2169504
40200,,Spot,1,Image 1,163,1001419573,2169508
48324,,Spot,1,Image 1,163,1001735158,2169521
44160,,Spot,1,Image 1,163,1001114914,2169549
36960,,Spot,1,Image 1,163,1001779653,2169555
36648,,Spot,1,Image 1,163,1001920270,2169556
58524,,Spot,1,Image 1,163,1001114932,2169563
41428,,Spot,1,Image 1,163,1001128992,2169588
42324,,Spot,1,Image 1,163,1001926727,2169595
35392,,Spot,1,Image 1,163,1001786169,2169614
32452,,Spot,1,Image 1,163,1002098783,2169628
22868,,Spot,1,Image 1,164,1002073228,2169699
26944,,Spot,1,Image 1,164,1001805637,2169710
27748,,Spot,1,Image 1,164,1002003494,2169813
28060,,Spot,1,Image 1,164,1001226103,2170232
37164,,Spot,1,Image 1,164,1001108915,2170813
39960,,Spot,1,Image 1,164,1001793721,2170834
33396,,Spot,1,Image 1,164,1001108958,2170873
29744,,Spot,1,Image 1,164,1001947001,2170888
25812,,Spot,1,Image 1,164,1002029912,2170926
25808,,Spot,1,Image 1,164,1002023531,2170930
33104,,Spot,1,Image 1,164,1001109104,2170988
32412,,Spot,1,Image 1,164,1002004635,2171021
32004,,Spot,1,Image 1,164,1002106532,2171054
22088,,Spot,1,Image 1,164,,2171259
23832,,Spot,1,Image 1,164,1001130700,2171260
31608,,Spot,1,Image 1,164,1001921904,2171269
34688,,Spot,1,Image 1,164,1001582822,2171276
21068,,Spot,1,Image 1,164,,2171285
32496,,Spot,1,Image 1,164,1001953680,2171297
30996,,Spot,1,Image 1,164,1001282372,2171390
30132,,Spot,1,Image 1,164,1001109538,2171426
28128,,Spot,1,Image 1,164,1001165762,2171444
26640,,Spot,1,Image 1,164,1002081300,2171458
23108,,Spot,1,Image 1,164,,2171475
35036,,Spot,1,Image 1,164,1001973010,2171494
23964,,Spot,1,Image 1,164,,2171501
20420,,Spot,1,Image 1,164,,2171525
21220,,Spot,1,Image 1,164,,2171537
32432,,Spot,1,Image 1,164,1001111580,2173161
27936,,Spot,1,Image 1,164,1002032498,2173661
28116,,Spot,1,Image 1,164,1001943477,2173858
26744,,Spot,1,Image 1,164,1001700976,2173863
27164,,Spot,1,Image 1,164,1001209582,2174050
27032,,Spot,1,Image 1,164,1001498439,2174132
28776,,Spot,1,Image 1,164,1001988590,2174265
30956,,Spot,1,Image 1,164,1001495082,2174329
30012,,Spot,1,Image 1,164,1001943919,2174339
33760,,Spot,1,Image 1,164,1001681960,2174389
27188,,Spot,1,Image 1,164,1002052405,2174467
31628,,Spot,1,Image 1,164,1002071600,2174624
34856,,Spot,1,Image 1,164,1002003138,2174638
51564,,Spot,1,Image 1,164,1001752668,2174655
46120,,Spot,1,Image 1,164,1001702303,2175174
32996,,Spot,1,Image 1,164,1001836631,2175214
43664,,Spot,1,Image 1,164,1002072228,2175269
27512,,Spot,1,Image 1,164,1002085091,2175302
32536,,Spot,1,Image 1,164,1001142234,2175311
39936,,Spot,1,Image 1,164,1001113935,2175312
40668,,Spot,1,Image 1,164,1001625632,2175336
31276,,Spot,1,Image 1,164,1001593319,2175337
28936,,Spot,1,Image 1,164,1002066001,2175340
37144,,Spot,1,Image 1,164,1001830620,2175371
27824,,Spot,1,Image 1,164,1002040551,2175375
26808,,Spot,1,Image 1,164,1001534688,2175411
35916,,Spot,1,Image 1,164,1001728974,2175421
35232,,Spot,1,Image 1,164,1001114212,2175422
34552,,Spot,1,Image 1,164,1002117415,2175445
37492,,Spot,1,Image 1,164,1002027922,2175466
28720,,Spot,1,Image 1,164,1001868573,2175473
34576,,Spot,1,Image 1,164,1001114996,2175493
34964,,Spot,1,Image 1,164,1001932504,2175535
38448,,Spot,1,Image 1,164,1001405525,2175544
31992,,Spot,1,Image 1,164,1001483735,2175555
31540,,Spot,1,Image 1,164,1001938819,2175561
37664,,Spot,1,Image 1,164,1001619476,2175570
44916,,Spot,1,Image 1,164,1001811402,2175573
32112,,Spot,1,Image 1,164,1001696188,2175575
30036,,Spot,1,Image 1,164,1002009330,2175958
46568,,Spot,1,Image 1,164,1001926584,2176027
39312,,Spot,1,Image 1,164,1001114859,2176063
39368,,Spot,1,Image 1,164,1001419573,2176068
48836,,Spot,1,Image 1,164,1001735158,2176081
43424,,Spot,1,Image 1,164,1001114914,2176117
41440,,Spot,1,Image 1,164,1001779653,2176122
46300,,Spot,1,Image 1,164,1001920270,2176125
62884,,Spot,1,Image 1,164,1001114932,2176132
38800,,Spot,1,Image 1,164,1001128992,2176158
41068,,Spot,1,Image 1,164,1001926727,2176165
43908,,Spot,1,Image 1,164,1001786169,2176188
30348,,Spot,1,Image 1,164,1002098783,2176197
24840,,Spot,1,Image 1,165,1002073228,2176281
25560,,Spot,1,Image 1,165,1001805637,2176287
28812,,Spot,1,Image 1,165,1002003494,2176380
25284,,Spot,1,Image 1,165,1001226103,2176778
34620,,Spot,1,Image 1,165,1001108915,2177342
31044,,Spot,1,Image 1,165,1001108958,2177396
32568,,Spot,1,Image 1,165,1001947001,2177414
26072,,Spot,1,Image 1,165,1002029912,2177449
26232,,Spot,1,Image 1,165,1002023531,2177453
31240,,Spot,1,Image 1,165,1001109104,2177513
29348,,Spot,1,Image 1,165,1002004635,2177529
32616,,Spot,1,Image 1,165,1002106532,2177571
26816,,Spot,1,Image 1,165,1002049256,2177668
22120,,Spot,1,Image 1,165,,2177751
25408,,Spot,1,Image 1,165,1001130700,2177752
30460,,Spot,1,Image 1,165,1001921904,2177759
30036,,Spot,1,Image 1,165,1001582822,2177766
25092,,Spot,1,Image 1,165,,2177774
33612,,Spot,1,Image 1,165,1001953680,2177784
30480,,Spot,1,Image 1,165,1001282372,2177869
31872,,Spot,1,Image 1,165,1001109538,2177910
28316,,Spot,1,Image 1,165,1001165762,2177917
26396,,Spot,1,Image 1,165,,2177966
35096,,Spot,1,Image 1,165,1001973010,2177971
21136,,Spot,1,Image 1,165,,2177987
22736,,Spot,1,Image 1,165,,2178006
32136,,Spot,1,Image 1,165,1001111580,2179607
23276,,Spot,1,Image 1,165,1002032498,2180105
32412,,Spot,1,Image 1,165,1001700976,2180317
26748,,Spot,1,Image 1,165,1001209582,2180497
27476,,Spot,1,Image 1,165,1001498439,2180572
29960,,Spot,1,Image 1,165,1001988590,2180708
30304,,Spot,1,Image 1,165,1001495082,2180771
30516,,Spot,1,Image 1,165,1001943919,2180772
34520,,Spot,1,Image 1,165,1001681960,2180833
29288,,Spot,1,Image 1,165,1002052405,2180916
29292,,Spot,1,Image 1,165,1002071600,2181065
32164,,Spot,1,Image 1,165,1002003138,2181072
44016,,Spot,1,Image 1,165,1001752668,2181082
49500,,Spot,1,Image 1,165,1001702303,2181615
32364,,Spot,1,Image 1,165,1001836631,2181655
37596,,Spot,1,Image 1,165,1002072228,2181719
31132,,Spot,1,Image 1,165,1002085091,2181750
32072,,Spot,1,Image 1,165,1001142234,2181760
36252,,Spot,1,Image 1,165,1001113935,2181761
34284,,Spot,1,Image 1,165,1001625632,2181786
31616,,Spot,1,Image 1,165,1001593319,2181791
30888,,Spot,1,Image 1,165,1002066001,2181792
40400,,Spot,1,Image 1,165,1001830620,2181824
28312,,Spot,1,Image 1,165,1002040551,2181832
29300,,Spot,1,Image 1,165,1001534688,2181861
45540,,Spot,1,Image 1,165,1001114212,2181872
31672,,Spot,1,Image 1,165,1002117415,2181900
34608,,Spot,1,Image 1,165,1002027922,2181908
31720,,Spot,1,Image 1,165,1001868573,2181927
38852,,Spot,1,Image 1,165,1001114996,2181941
37980,,Spot,1,Image 1,165,1001932504,2181984
43520,,Spot,1,Image 1,165,1001405525,2181988
33828,,Spot,1,Image 1,165,1001306967,2181991
36876,,Spot,1,Image 1,165,1001483735,2181995
37976,,Spot,1,Image 1,165,1001619476,2182017
46736,,Spot,1,Image 1,165,1001811402,2182018
37596,,Spot,1,Image 1,165,1001696188,2182020
29388,,Spot,1,Image 1,165,1002009330,2182400
44892,,Spot,1,Image 1,165,1001926584,2182473
42344,,Spot,1,Image 1,165,1001114859,2182518
38276,,Spot,1,Image 1,165,1001419573,2182525
51592,,Spot,1,Image 1,165,1001735158,2182536
45652,,Spot,1,Image 1,165,1001114914,2182572
40872,,Spot,1,Image 1,165,1001779653,2182576
44044,,Spot,1,Image 1,165,1001920270,2182580
59708,,Spot,1,Image 1,165,1001114932,2182586
35472,,Spot,1,Image 1,165,1001128992,2182613
37040,,Spot,1,Image 1,165,1001926727,2182616
34504,,Spot,1,Image 1,165,1001786169,2182640
25712,,Spot,1,Image 1,166,1002073228,2182731
23824,,Spot,1,Image 1,166,1001805637,2182740
26600,,Spot,1,Image 1,166,1002003494,2182832
27596,,Spot,1,Image 1,166,1001226103,2183235
34624,,Spot,1,Image 1,166,1001108915,2183810
25656,,Spot,1,Image 1,166,1001793721,2183832
32900,,Spot,1,Image 1,166,1001108958,2183869
32384,,Spot,1,Image 1,166,1001947001,2183885
21848,,Spot,1,Image 1,166,1002029912,2183909
25048,,Spot,1,Image 1,166,1002023531,2183919
33684,,Spot,1,Image 1,166,1001109104,2183980
24224,,Spot,1,Image 1,166,1002004635,2184010
31448,,Spot,1,Image 1,166,1002106532,2184039
23120,,Spot,1,Image 1,166,1001130700,2184228
20008,,Spot,1,Image 1,166,,2184231
31844,,Spot,1,Image 1,166,1001921904,2184241
32388,,Spot,1,Image 1,166,1001582822,2184243
23148,,Spot,1,Image 1,166,,2184258
31468,,Spot,1,Image 1,166,1001953680,2184266
25732,,Spot,1,Image 1,166,1001282372,2184352
31840,,Spot,1,Image 1,166,1001109538,2184393
33012,,Spot,1,Image 1,166,1001165762,2184397
27508,,Spot,1,Image 1,166,1002081300,2184414
23756,,Spot,1,Image 1,166,,2184437
35496,,Spot,1,Image 1,166,1001973010,2184446
22296,,Spot,1,Image 1,166,,2184452
23848,,Spot,1,Image 1,166,,2184461
22496,,Spot,1,Image 1,166,,2184490
32124,,Spot,1,Image 1,166,1001111580,2186064
23980,,Spot,1,Image 1,166,1001943477,2186732
29204,,Spot,1,Image 1,166,1001700976,2186739
28296,,Spot,1,Image 1,166,1001209582,2186931
29080,,Spot,1,Image 1,166,1001498439,2187001
30624,,Spot,1,Image 1,166,1001988590,2187137
32368,,Spot,1,Image 1,166,1001495082,2187204
27392,,Spot,1,Image 1,166,1001943919,2187215
36480,,Spot,1,Image 1,166,1001681960,2187266
29320,,Spot,1,Image 1,166,1002052405,2187348
32008,,Spot,1,Image 1,166,1002071600,2187496
47296,,Spot,1,Image 1,166,1001752668,2187500
34472,,Spot,1,Image 1,166,1002003138,2187504
45576,,Spot,1,Image 1,166,1001702303,2188056
28508,,Spot,1,Image 1,166,1001836631,2188090
37324,,Spot,1,Image 1,166,1002072228,2188156
33368,,Spot,1,Image 1,166,1002085091,2188179
30160,,Spot,1,Image 1,166,1001142234,2188190
39076,,Spot,1,Image 1,166,1001113935,2188191
28704,,Spot,1,Image 1,166,1001625632,2188214
33812,,Spot,1,Image 1,166,1001593319,2188220
38012,,Spot,1,Image 1,166,1001830620,2188241
32132,,Spot,1,Image 1,166,1002040551,2188258
29972,,Spot,1,Image 1,166,1001534688,2188279
36592,,Spot,1,Image 1,166,1001728974,2188295
43952,,Spot,1,Image 1,166,1001114212,2188296
31384,,Spot,1,Image 1,166,1001306921,2188309
31748,,Spot,1,Image 1,166,1002027922,2188331
29432,,Spot,1,Image 1,166,1001868573,2188342
38592,,Spot,1,Image 1,166,1001114996,2188362
37500,,Spot,1,Image 1,166,1001932504,2188404
41864,,Spot,1,Image 1,166,1001405525,2188410
35172,,Spot,1,Image 1,166,1001483735,2188417
34220,,Spot,1,Image 1,166,1001938819,2188425
37636,,Spot,1,Image 1,166,1001619476,2188435
34584,,Spot,1,Image 1,166,1001696188,2188441
27388,,Spot,1,Image 1,166,1002009330,2188831
38336,,Spot,1,Image 1,166,1001926584,2188895
41844,,Spot,1,Image 1,166,1001114859,2188932
39820,,Spot,1,Image 1,166,1001419573,2188936
46288,,Spot,1,Image 1,166,1001735158,2188948
40816,,Spot,1,Image 1,166,1001114914,2188982
36468,,Spot,1,Image 1,166,1001779653,2188990
39992,,Spot,1,Image 1,166,1001920270,2188994
64756,,Spot,1,Image 1,166,1001114932,2189000
38720,,Spot,1,Image 1,166,1001128992,2189022
40516,,Spot,1,Image 1,166,1001926727,2189027
40992,,Spot,1,Image 1,166,1001786169,2189048
32428,,Spot,1,Image 1,166,1002098783,2189056
26052,,Spot,1,Image 1,167,1002073228,2189136
24100,,Spot,1,Image 1,167,1001805637,2189143
26464,,Spot,1,Image 1,167,1002003494,2189225
26612,,Spot,1,Image 1,167,1001226103,2189613
35644,,Spot,1,Image 1,167,1001108915,2190187
36592,,Spot,1,Image 1,167,1001108958,2190249
32096,,Spot,1,Image 1,167,1001947001,2190270
26384,,Spot,1,Image 1,167,1002029912,2190286
31180,,Spot,1,Image 1,167,1001109104,2190350
29284,,Spot,1,Image 1,167,1002004635,2190360
38520,,Spot,1,Image 1,167,1002106532,2190420
29896,,Spot,1,Image 1,167,1002049256,2190499
19076,,Spot,1,Image 1,167,,2190589
28204,,Spot,1,Image 1,167,1001921904,2190600
28848,,Spot,1,Image 1,167,1001582822,2190602
23408,,Spot,1,Image 1,167,,2190614
31040,,Spot,1,Image 1,167,1001953680,2190628
26896,,Spot,1,Image 1,167,1001282372,2190709
30908,,Spot,1,Image 1,167,1001109538,2190740
31880,,Spot,1,Image 1,167,1001165762,2190749
28780,,Spot,1,Image 1,167,1002081300,2190763
22720,,Spot,1,Image 1,167,,2190789
25968,,Spot,1,Image 1,167,,2190824
24052,,Spot,1,Image 1,167,,2190836
32396,,Spot,1,Image 1,167,1001111580,2192424
21892,,Spot,1,Image 1,167,1002032498,2192907
28016,,Spot,1,Image 1,167,1001943477,2193116
32572,,Spot,1,Image 1,167,1001700976,2193129
27128,,Spot,1,Image 1,167,1001209582,2193306
29724,,Spot,1,Image 1,167,1001943919,2193576
29652,,Spot,1,Image 1,167,1001495082,2193579
33820,,Spot,1,Image 1,167,1001681960,2193635
27076,,Spot,1,Image 1,167,1002052405,2193724
31552,,Spot,1,Image 1,167,1002071600,2193857
49364,,Spot,1,Image 1,167,1001752668,2193870
34748,,Spot,1,Image 1,167,1002003138,2193873
45504,,Spot,1,Image 1,167,1001702303,2194411
37788,,Spot,1,Image 1,167,1002072228,2194513
36008,,Spot,1,Image 1,167,1002085091,2194539
31896,,Spot,1,Image 1,167,1001142234,2194554
41020,,Spot,1,Image 1,167,1001113935,2194555
31712,,Spot,1,Image 1,167,1002066001,2194574
39336,,Spot,1,Image 1,167,1001593319,2194581
42336,,Spot,1,Image 1,167,1001830620,2194604
28584,,Spot,1,Image 1,167,1002040551,2194623
30220,,Spot,1,Image 1,167,1001534688,2194650
36292,,Spot,1,Image 1,167,1001728974,2194665
41664,,Spot,1,Image 1,167,1001114212,2194666
28828,,Spot,1,Image 1,167,1001306921,2194672
35188,,Spot,1,Image 1,167,1002117415,2194690
36140,,Spot,1,Image 1,167,1002027922,2194697
29492,,Spot,1,Image 1,167,1001868573,2194699
35072,,Spot,1,Image 1,167,1001932504,2194764
45380,,Spot,1,Image 1,167,1001405525,2194771
35948,,Spot,1,Image 1,167,1001483735,2194773
34404,,Spot,1,Image 1,167,1001938819,2194774
33136,,Spot,1,Image 1,167,1001306967,2194782
39608,,Spot,1,Image 1,167,1001619476,2194797
39128,,Spot,1,Image 1,167,1001696188,2194799
26236,,Spot,1,Image 1,167,1002009330,2195159
39576,,Spot,1,Image 1,167,1001926584,2195227
42384,,Spot,1,Image 1,167,1001114859,2195269
37060,,Spot,1,Image 1,167,1001419573,2195277
45796,,Spot,1,Image 1,167,1001735158,2195286
43648,,Spot,1,Image 1,167,1001114914,2195321
34032,,Spot,1,Image 1,167,1001779653,2195327
